id,lemma,pos
oewn-Grand_Canyon_National_Park-n,Grand Canyon National Park,n
oewn-Grand_Canyon_State-n,Grand Canyon State,n
oewn-Grand_Duchy_of_Luxembourg-n,Grand Duchy of Luxembourg,n
oewn-Grand_Duchy_of_Moscow-n,Grand Duchy of Moscow,n
oewn-Grand_Island-n,Grand Island,n
oewn-Grand_Rapids-n,Grand Rapids,n
oewn-Grand_Teton_National_Park-n,Grand Teton National Park,n
oewn-Granite_State-n,Granite State,n
oewn-Graz-n,Graz,n
oewn-Great_Arabian_Desert-n,Great Arabian Desert,n
oewn-Great_Australian_Desert-n,Great Australian Desert,n
oewn-Great_Britain-n,Great Britain,n
oewn-Great_Divide-n,Great Divide,n
oewn-Great_Falls-n,Great Falls,n
oewn-Great_Indian_Desert-n,Great Indian Desert,n
oewn-Great_Lakes_State-n,Great Lakes State,n
oewn-Great_Salt_Desert-n,Great Salt Desert,n
oewn-Great_Sandy_Desert-n,Great Sandy Desert,n
oewn-Great_Smoky_Mountains_National_Park-n,Great Smoky Mountains National Park,n
oewn-Great_Victoria_Desert-n,Great Victoria Desert,n
oewn-Great_White_Way-n,Great White Way,n
oewn-Greater_Antilles-n,Greater Antilles,n
oewn-Greater_London-n,Greater London,n
oewn-Greater_Maghreb-n,Greater Maghreb,n
oewn-Greater_New_York-n,Greater New York,n
oewn-Greater_Sudbury-n,Greater Sudbury,n
oewn-Greater_Sunda_Islands-n,Greater Sunda Islands,n
oewn-Greece-n,Greece,n
oewn-Greek_capital-n,Greek capital,n
oewn-Green_Bay-n,Green Bay,n
oewn-Green_Line-n,Green Line,n
oewn-Green_Mountain_State-n,Green Mountain State,n
oewn-Greenland-n,Greenland,n
oewn-Greensboro-n,Greensboro,n
oewn-Greenville-n,Greenville,n
oewn-Greenwich-n,Greenwich,n
oewn-Greenwich_Meridian-n,Greenwich Meridian,n
oewn-Greenwich_Village-n,Greenwich Village,n
oewn-Grenada-n,Grenada,n
oewn-Grenoble-n,Grenoble,n
oewn-Gronland-n,Gronland,n
oewn-Ground_Zero-n,Ground Zero,n
oewn-Grozny-n,Grozny,n
oewn-Groznyy-n,Groznyy,n
oewn-Guadalajara-n,Guadalajara,n
oewn-Guadalcanal-n,Guadalcanal,n
oewn-Guadalupe_Island-n,Guadalupe Island,n
oewn-Guadalupe_Mountains_National_Park-n,Guadalupe Mountains National Park,n
oewn-Guadeloupe-n,Guadeloupe,n
oewn-Guallatiri-n,Guallatiri,n
oewn-Guam-n,Guam,n
oewn-Guangdong-n,Guangdong,n
oewn-Guangdong_province-n,Guangdong province,n
oewn-Guangzhou-n,Guangzhou,n
oewn-Guantanamo-n,Guantanamo,n
oewn-Guatemala-n,Guatemala,n
oewn-Guatemala_City-n,Guatemala City,n
oewn-Guayaquil-n,Guayaquil,n
oewn-Guernsey-n,Guernsey,n
oewn-Guiana-n,Guiana,n
oewn-Guiana_Highlands-n,Guiana Highlands,n
oewn-Guiana_Shield-n,Guiana Shield,n
oewn-Guine-Bissau-n,Guine-Bissau,n
oewn-Guinea-n,Guinea,n
oewn-Guinea-Bissau-n,Guinea-Bissau,n
oewn-Gujarat-n,Gujarat,n
oewn-Gujerat-n,Gujerat,n
oewn-Gulf_Coast_of_the_United_States-n,Gulf Coast of the United States,n
oewn-Gulf_States-n,Gulf States,n
oewn-Gulu-n,Gulu,n
oewn-Guyana-n,Guyana,n
oewn-Gwangju-n,Gwangju,n
oewn-garbage_dump-n,garbage dump,n
oewn-garbage_heap-n,garbage heap,n
oewn-gasfield-n,gasfield,n
oewn-gathering_place-n,gathering place,n
oewn-geographic_area-n,geographic area,n
oewn-geographic_point-n,geographic point,n
oewn-geographic_region-n,geographic region,n
oewn-geographical_area-n,geographical area,n
oewn-geographical_point-n,geographical point,n
oewn-geographical_region-n,geographical region,n
oewn-geographical_zone-n,geographical zone,n
oewn-geological_horizon-n,geological horizon,n
oewn-geostationary_orbit-n,geostationary orbit,n
oewn-geosynchronous_orbit-n,geosynchronous orbit,n
oewn-ghetto-n,ghetto,n
oewn-ghost_town-n,ghost town,n
oewn-glade-n,glade,n
oewn-glide_path-n,glide path,n
oewn-glide_slope-n,glide slope,n
oewn-goal-n,goal,n
oewn-goal_line-n,goal line,n
oewn-gold_coast-n,gold coast,n
oewn-goldfield-n,goldfield,n
oewn-grain_field-n,grain field,n
oewn-grainfield-n,grainfield,n
oewn-grand_duchy-n,grand duchy,n
oewn-grassland-n,grassland,n
oewn-graveyard-n,graveyard,n
oewn-grazing_land-n,grazing land,n
oewn-great_circle-n,great circle,n
oewn-green-n,green,n
oewn-greenbelt-n,greenbelt,n
oewn-greenway-n,greenway,n
oewn-ground-n,ground,n
oewn-ground_zero-n,ground zero,n
oewn-grounds-n,grounds,n
oewn-OH-n,OH,n
oewn-OK-n,OK,n
oewn-OR-n,OR,n
oewn-Oahu-n,Oahu,n
oewn-Oahu_Island-n,Oahu Island,n
oewn-Oakland-n,Oakland,n
oewn-Oaxaca-n,Oaxaca,n
oewn-Oaxaca_City-n,Oaxaca City,n
oewn-Oaxaca_de_Juarez-n,Oaxaca de Juarez,n
oewn-Occident-n,Occident,n
oewn-Ocean_State-n,Ocean State,n
oewn-Oceania-n,Oceania,n
oewn-Oceanica-n,Oceanica,n
oewn-Odesa-n,Odesa,n
oewn-Odessa-n,Odessa,n
oewn-Odisha-n,Odisha,n
oewn-Oesterreich-n,Oesterreich,n
oewn-Ogden-n,Ogden,n
oewn-Ohio-n,Ohio,n
oewn-Okinawa-n,Okinawa,n
oewn-Okinawa_Island-n,Okinawa Island,n
oewn-Okla.-n,Okla.,n
oewn-Oklahoma-n,Oklahoma,n
oewn-Oklahoma_City-n,Oklahoma City,n
oewn-Old_Colony-n,Old Colony,n
oewn-Old_Dominion-n,Old Dominion,n
oewn-Old_Dominion_State-n,Old Dominion State,n
oewn-Old_Line_State-n,Old Line State,n
oewn-Old_North_State-n,Old North State,n
oewn-Old_South-n,Old South,n
oewn-Old_World-n,Old World,n
oewn-Olympia-n,Olympia,n
oewn-Olympic_National_Park-n,Olympic National Park,n
oewn-Omaha-n,Omaha,n
oewn-Oman-n,Oman,n
oewn-Omdurman-n,Omdurman,n
oewn-Omiya-n,Omiya,n
oewn-Omsk-n,Omsk,n
oewn-Ontario-n,Ontario,n
oewn-Oporto-n,Oporto,n
oewn-Oran-n,Oran,n
oewn-Orange_Free_State-n,Orange Free State,n
oewn-Ore.-n,Ore.,n
oewn-Oregon-n,Oregon,n
oewn-Orient-n,Orient,n
oewn-Orissa-n,Orissa,n
oewn-Orizaba-n,Orizaba,n
oewn-Orkney_Islands-n,Orkney Islands,n
oewn-Orlando-n,Orlando,n
oewn-Orleanais-n,Orleanais,n
oewn-Orleans-n,Orleans,n
oewn-Orly-n,Orly,n
oewn-Orono-n,Orono,n
oewn-Orumiyeh-n,Orumiyeh,n
oewn-Osaka-n,Osaka,n
oewn-Osasco-n,Osasco,n
oewn-Oslo-n,Oslo,n
oewn-Ostrava-n,Ostrava,n
oewn-Ottawa-n,Ottawa,n
oewn-Ottoman_Empire-n,Ottoman Empire,n
oewn-Ottumwa-n,Ottumwa,n
oewn-Oujda-n,Oujda,n
oewn-Outer_Hebrides-n,Outer Hebrides,n
oewn-Outer_Mongolia-n,Outer Mongolia,n
oewn-Oviedo-n,Oviedo,n
oewn-Owensboro-n,Owensboro,n
oewn-Oxford-n,Oxford,n
oewn-oasis-n,oasis,n
oewn-observation_post-n,observation post,n
oewn-observer-ap-s_meridian-n,observer's meridian,n
oewn-occident-n,occident,n
oewn-off-Broadway-n,off-Broadway,n
oewn-oilfield-n,oilfield,n
oewn-old_country-n,old country,n
oewn-open-n,open,n
oewn-open_air-n,open air,n
oewn-orbit-n,orbit,n
oewn-orient-n,orient,n
oewn-origin-n,origin,n
oewn-orphan_site-n,orphan site,n
oewn-out_of_bounds-n,out of bounds,n
oewn-out-of-doors-n,out-of-doors,n
oewn-outback-n,outback,n
oewn-outdoors-n,outdoors,n
oewn-outer_space-n,outer space,n
oewn-outline-n,outline,n
oewn-outport-n,outport,n
oewn-outpost-n,outpost,n
oewn-outside-n,outside,n
oewn-outskirt-n,outskirt,n
oewn-outskirts-n,outskirts,n
oewn-outstation-n,outstation,n
oewn-overhead-n,overhead,n
oewn-overlook-n,overlook,n
oewn-Qaanaaq-n,Qaanaaq,n
oewn-Qandahar-n,Qandahar,n
oewn-Qara_Qum-n,Qara Qum,n
oewn-Qatar-n,Qatar,n
oewn-Qatar_Peninsula-n,Qatar Peninsula,n
oewn-Qizil_Qum-n,Qizil Qum,n
oewn-Qom-n,Qom,n
oewn-Quai_d-ap-Orsay-n,Quai d'Orsay,n
oewn-Quebec-n,Quebec,n
oewn-Quebec_City-n,Quebec City,n
oewn-Queen_City-n,Queen City,n
oewn-Queen_Maud_Land-n,Queen Maud Land,n
oewn-Queens-n,Queens,n
oewn-Queensland-n,Queensland,n
oewn-Quezon_City-n,Quezon City,n
oewn-Quintana_Roo-n,Quintana Roo,n
oewn-Quito-n,Quito,n
oewn-Qum-n,Qum,n
oewn-qibla-n,qibla,n
oewn-quadrant-n,quadrant,n
oewn-quarter-n,quarter,n
oewn-quarter-circle-n,quarter-circle,n
oewn-PA-n,PA,n
oewn-PO_Box_No-n,PO Box No,n
oewn-PO_box_number-n,PO box number,n
oewn-PR-n,PR,n
oewn-PRC-n,PRC,n
oewn-Pa.-n,Pa.,n
oewn-Pacific_Northwest-n,Pacific Northwest,n
oewn-Padova-n,Padova,n
oewn-Padua-n,Padua,n
oewn-Paducah-n,Paducah,n
oewn-Pago_Pago-n,Pago Pago,n
oewn-Pahang-n,Pahang,n
oewn-Painted_Desert-n,Painted Desert,n
oewn-Pakistan-n,Pakistan,n
oewn-Palace_of_Westminster-n,Palace of Westminster,n
oewn-Palatinate-n,Palatinate,n
oewn-Palatine-n,Palatine,n
oewn-Palatine_Hill-n,Palatine Hill,n
oewn-Palau-n,Palau,n
oewn-Palau_Islands-n,Palau Islands,n
oewn-Palermo-n,Palermo,n
oewn-Palestine-n,Palestine,n
oewn-Palestine_Authority-n,Palestine Authority,n
oewn-Palestine_National_Authority-n,Palestine National Authority,n
oewn-Palestinian_National_Authority-n,Palestinian National Authority,n
oewn-Pall_Mall-n,Pall Mall,n
oewn-Palm_Beach-n,Palm Beach,n
oewn-Palmetto_State-n,Palmetto State,n
oewn-Palo_Alto-n,Palo Alto,n
oewn-Pampas-n,Pampas,n
oewn-Panama-n,Panama,n
oewn-Panama_Canal_Zone-n,Panama Canal Zone,n
oewn-Panama_City-n,Panama City,n
oewn-Panamanian_capital-n,Panamanian capital,n
oewn-Pango_Pango-n,Pango Pango,n
oewn-Papal_States-n,Papal States,n
oewn-Papeete-n,Papeete,n
oewn-Papua-n,Papua,n
oewn-Papua_New_Guinea-n,Papua New Guinea,n
oewn-Para-n,Para,n
oewn-Paraguay-n,Paraguay,n
oewn-Paramaribo-n,Paramaribo,n
oewn-Paris-n,Paris,n
oewn-Park_Ave.-n,Park Ave.,n
oewn-Park_Avenue-n,Park Avenue,n
oewn-Parkersburg-n,Parkersburg,n
oewn-Parthia-n,Parthia,n
oewn-Pasadena-n,Pasadena,n
oewn-Passero_Cape-n,Passero Cape,n
oewn-Pasto-n,Pasto,n
oewn-Patagonia-n,Patagonia,n
oewn-Patagonian_Desert-n,Patagonian Desert,n
oewn-Patavium-n,Patavium,n
oewn-Paterson-n,Paterson,n
oewn-Patrai-n,Patrai,n
oewn-Patras-n,Patras,n
oewn-Paumotu_Archipelago-n,Paumotu Archipelago,n
oewn-Pays_de_la_Loire-n,Pays de la Loire,n
oewn-Peace_Garden_State-n,Peace Garden State,n
oewn-Peach_State-n,Peach State,n
oewn-Pearl_Harbor-n,Pearl Harbor,n
oewn-Peiping-n,Peiping,n
oewn-Peking-n,Peking,n
oewn-Pelew-n,Pelew,n
oewn-Pelican_State-n,Pelican State,n
oewn-Peloponnese-n,Peloponnese,n
oewn-Peloponnesian_Peninsula-n,Peloponnesian Peninsula,n
oewn-Peloponnesus-n,Peloponnesus,n
oewn-Penang-n,Penang,n
oewn-Peninsular_Malaysia-n,Peninsular Malaysia,n
oewn-Pennine_Chain-n,Pennine Chain,n
oewn-Pennines-n,Pennines,n
oewn-Pennsylvania-n,Pennsylvania,n
oewn-Pensacola-n,Pensacola,n
oewn-People-ap-s_Republic_of_Bangladesh-n,People's Republic of Bangladesh,n
oewn-People-ap-s_Republic_of_China-n,People's Republic of China,n
oewn-Peoria-n,Peoria,n
oewn-Perak-n,Perak,n
oewn-Pergamon-n,Pergamon,n
oewn-Pergamum-n,Pergamum,n
oewn-Perlis-n,Perlis,n
oewn-Perm-n,Perm,n
oewn-Pernambuco-n,Pernambuco,n
oewn-Persepolis-n,Persepolis,n
oewn-Persia-n,Persia,n
oewn-Persian_Empire-n,Persian Empire,n
oewn-Perth-n,Perth,n
oewn-Perth_Township-n,Perth Township,n
oewn-Peru-n,Peru,n
oewn-Peshawar-n,Peshawar,n
oewn-Peterburg-n,Peterburg,n
oewn-Petersburg-n,Petersburg,n
oewn-Petrified_Forest_National_Park-n,Petrified Forest National Park,n
oewn-Petrograd-n,Petrograd,n
oewn-Pfalz-n,Pfalz,n
oewn-Phenicia-n,Phenicia,n
oewn-Philadelphia-n,Philadelphia,n
oewn-Philippi-n,Philippi,n
oewn-Philippine_Islands-n,Philippine Islands,n
oewn-Philippines-n,Philippines,n
oewn-Philippopolis-n,Philippopolis,n
oewn-Philistia-n,Philistia,n
oewn-Phnom_Penh-n,Phnom Penh,n
oewn-Phoenicia-n,Phoenicia,n
oewn-Phoenix-n,Phoenix,n
oewn-Phrygia-n,Phrygia,n
oewn-Picardie-n,Picardie,n
oewn-Picardy-n,Picardy,n
oewn-Pico_de_Orizaba-n,Pico de Orizaba,n
oewn-Piedmont-n,Piedmont,n
oewn-Piemonte-n,Piemonte,n
oewn-Pierre-n,Pierre,n
oewn-Pilsen-n,Pilsen,n
oewn-Pinatubo-n,Pinatubo,n
oewn-Pine_Bluff-n,Pine Bluff,n
oewn-Pine_Tree_State-n,Pine Tree State,n
oewn-Pinsk-n,Pinsk,n
oewn-Pisa-n,Pisa,n
oewn-Pisces-n,Pisces,n
oewn-Pisces_the_Fishes-n,Pisces the Fishes,n
oewn-Pittsburgh-n,Pittsburgh,n
oewn-Pittsburgh_of_the_South-n,Pittsburgh of the South,n
oewn-Pittsfield-n,Pittsfield,n
oewn-Plano-n,Plano,n
oewn-Plataea-n,Plataea,n
oewn-Platt_National_Park-n,Platt National Park,n
oewn-Pleasant_Island-n,Pleasant Island,n
oewn-Plimsoll-n,Plimsoll,n
oewn-Plimsoll_line-n,Plimsoll line,n
oewn-Plimsoll_mark-n,Plimsoll mark,n
oewn-Plovdiv-n,Plovdiv,n
oewn-Plymouth-n,Plymouth,n
oewn-Plymouth_Colony-n,Plymouth Colony,n
oewn-Plymouth_Rock-n,Plymouth Rock,n
oewn-Plzen-n,Plzen,n
oewn-Pnom_Penh-n,Pnom Penh,n
oewn-Pocatello-n,Pocatello,n
oewn-Poitou-n,Poitou,n
oewn-Poitou-Charentes-n,Poitou-Charentes,n
oewn-Poland-n,Poland,n
oewn-Polska-n,Polska,n
oewn-Polynesia-n,Polynesia,n
oewn-Pompeii-n,Pompeii,n
oewn-Pompey-n,Pompey,n
oewn-Pontus-n,Pontus,n
oewn-Poplar_Bluff-n,Poplar Bluff,n
oewn-Port_Arthur-n,Port Arthur,n
oewn-Port_Louis-n,Port Louis,n
oewn-Port_Moresby-n,Port Moresby,n
oewn-Port_Sudan-n,Port Sudan,n
oewn-Port_Vila-n,Port Vila,n
oewn-Port_of_Spain-n,Port of Spain,n
oewn-Port-au-Prince-n,Port-au-Prince,n
oewn-Port-of-Spain-n,Port-of-Spain,n
oewn-Portland-n,Portland,n
oewn-Porto-n,Porto,n
oewn-Porto_Novo-n,Porto Novo,n
oewn-Porto_Rico-n,Porto Rico,n
oewn-Porto-Novo-n,Porto-Novo,n
oewn-Portsmouth-n,Portsmouth,n
oewn-Portugal-n,Portugal,n
oewn-Portuguese_Guinea-n,Portuguese Guinea,n
oewn-Portuguese_Republic-n,Portuguese Republic,n
oewn-Potomac-n,Potomac,n
oewn-Potsdam-n,Potsdam,n
oewn-Pozsony-n,Pozsony,n
oewn-Prag-n,Prag,n
oewn-Prague-n,Prague,n
oewn-Praha-n,Praha,n
oewn-Praia-n,Praia,n
oewn-Prairie_State-n,Prairie State,n
oewn-Prescott-n,Prescott,n
oewn-Pressburg-n,Pressburg,n
oewn-Pretoria-n,Pretoria,n
oewn-Preussen-n,Preussen,n
oewn-Pridnestrovia-n,Pridnestrovia,n
oewn-Pridnestrovian_Moldavian_Republic-n,Pridnestrovian Moldavian Republic,n
oewn-Pridnestrovie-n,Pridnestrovie,n
oewn-Prime_meridian-n,Prime meridian,n
oewn-Prince_Edward_Island-n,Prince Edward Island,n
oewn-Princeton-n,Princeton,n
oewn-Principality_of_Achaea-n,Principality of Achaea,n
oewn-Principality_of_Andorra-n,Principality of Andorra,n
oewn-Principality_of_Liechtenstein-n,Principality of Liechtenstein,n
oewn-Principality_of_Monaco-n,Principality of Monaco,n
oewn-Principe-n,Principe,n
oewn-Promised_Land-n,Promised Land,n
oewn-Provence-n,Provence,n
oewn-Providence-n,Providence,n
oewn-Provo-n,Provo,n
oewn-Prussia-n,Prussia,n
oewn-Puebla-n,Puebla,n
oewn-Puebla_City-n,Puebla City,n
oewn-Puebla_de_Zaragoza-n,Puebla de Zaragoza,n
oewn-Pueblo-n,Pueblo,n
oewn-Puebloan_peoples-n,Puebloan peoples,n
oewn-Puerto_Rico-n,Puerto Rico,n
oewn-Puglia-n,Puglia,n
oewn-Punjab-n,Punjab,n
oewn-Punta_Arenas-n,Punta Arenas,n
oewn-Purace-n,Purace,n
oewn-Pusan-n,Pusan,n
oewn-Putrajaya-n,Putrajaya,n
oewn-Pyongyang-n,Pyongyang,n
oewn-paddy-n,paddy,n
oewn-paddy_field-n,paddy field,n
oewn-paint-n,paint,n
oewn-palatinate-n,palatinate,n
oewn-panhandle-n,panhandle,n
oewn-paper_round-n,paper round,n
oewn-paper_route-n,paper route,n
oewn-parade_ground-n,parade ground,n
oewn-paradise-n,paradise,n
oewn-parallel-n,parallel,n
oewn-parallel_of_latitude-n,parallel of latitude,n
oewn-parcel-n,parcel,n
oewn-parcel_of_land-n,parcel of land,n
oewn-parish-n,parish,n
oewn-park-n,park,n
oewn-parking_area-n,parking area,n
oewn-parking_lot-n,parking lot,n
oewn-parking_space-n,parking space,n
oewn-parking_zone-n,parking zone,n
oewn-parkland-n,parkland,n
oewn-part-n,part,n
oewn-partially-recognized_state-n,partially-recognized state,n
oewn-parts-n,parts,n
oewn-pasture-n,pasture,n
oewn-pasture_land-n,pasture land,n
oewn-pastureland-n,pastureland,n
oewn-patch-n,patch,n
oewn-path-n,path,n
oewn-patriarchate-n,patriarchate,n
oewn-pattern-n,pattern,n
oewn-peak-n,peak,n
oewn-penetralium-n,penetralium,n
oewn-perch-n,perch,n
oewn-periapsis-n,periapsis,n
oewn-perigee-n,perigee,n
oewn-perihelion-n,perihelion,n
oewn-perijove-n,perijove,n
oewn-perilune-n,perilune,n
oewn-periselene-n,periselene,n
oewn-pesthole-n,pesthole,n
oewn-piazza-n,piazza,n
oewn-picnic_area-n,picnic area,n
oewn-picnic_ground-n,picnic ground,n
oewn-piece_of_ground-n,piece of ground,n
oewn-piece_of_land-n,piece of land,n
oewn-pinnacle-n,pinnacle,n
oewn-pitch-n,pitch,n
oewn-place-n,place,n
oewn-place_of_birth-n,place of birth,n
oewn-place_of_origin-n,place of origin,n
oewn-plane_section-n,plane section,n
oewn-planetary_house-n,planetary house,n
oewn-planned_community-n,planned community,n
oewn-playground-n,playground,n
oewn-playing_area-n,playing area,n
oewn-playing_field-n,playing field,n
oewn-plaza-n,plaza,n
oewn-pleasance-n,pleasance,n
oewn-pleasure_ground-n,pleasure ground,n
oewn-plot-n,plot,n
oewn-plot_of_ground-n,plot of ground,n
oewn-plot_of_land-n,plot of land,n
oewn-pocket_borough-n,pocket borough,n
oewn-point-n,point,n
oewn-point_of_apoapsis-n,point of apoapsis,n
oewn-point_of_departure-n,point of departure,n
oewn-point_of_entry-n,point of entry,n
oewn-point_of_periapsis-n,point of periapsis,n
oewn-point_source-n,point source,n
oewn-polar_circle-n,polar circle,n
oewn-polar_region-n,polar region,n
oewn-polar_zone-n,polar zone,n
oewn-pole-n,pole,n
oewn-pole_position-n,pole position,n
oewn-police_precinct-n,police precinct,n
oewn-polling_place-n,polling place,n
oewn-polling_station-n,polling station,n
oewn-polls-n,polls,n
oewn-pool-n,pool,n
oewn-populated_area-n,populated area,n
oewn-port-n,port,n
oewn-port_of_call-n,port of call,n
oewn-port_of_entry-n,port of entry,n
oewn-position-n,position,n
oewn-possession-n,possession,n
oewn-post-n,post,n
oewn-post-office_box_number-n,post-office box number,n
oewn-postal_address-n,postal address,n
oewn-potter-ap-s_field-n,potter's field,n
oewn-prairie-n,prairie,n
oewn-precinct-n,precinct,n
oewn-prefecture-n,prefecture,n
oewn-premises-n,premises,n
oewn-presence-n,presence,n
oewn-preserve-n,preserve,n
oewn-pressure_point-n,pressure point,n
oewn-pride_of_place-n,pride of place,n
oewn-prime_meridian-n,prime meridian,n
oewn-princedom-n,princedom,n
oewn-principality-n,principality,n
oewn-profile-n,profile,n
oewn-promised_land-n,promised land,n
oewn-promotion_zone-n,promotion zone,n
oewn-property-n,property,n
oewn-property_line-n,property line,n
oewn-protectorate-n,protectorate,n
oewn-provenance-n,provenance,n
oewn-provenience-n,provenience,n
oewn-province-n,province,n
oewn-provincial_capital-n,provincial capital,n
oewn-proximity-n,proximity,n
oewn-public_housing-n,public housing,n
oewn-public_square-n,public square,n
oewn-puddle-n,puddle,n
oewn-pueblo-n,pueblo,n
oewn-purlieu-n,purlieu,n
oewn-putting_green-n,putting green,n
oewn-putting_surface-n,putting surface,n
oewn-L-ap-Aquila-n,L'Aquila,n
oewn-L.A.-n,L.A.,n
oewn-LA-n,LA,n
oewn-La_Crosse-n,La Crosse,n
oewn-La_Paz-n,La Paz,n
oewn-La_Spezia-n,La Spezia,n
oewn-La.-n,La.,n
oewn-Laayoune-n,Laayoune,n
oewn-Labrador-n,Labrador,n
oewn-Laconia-n,Laconia,n
oewn-Ladrone_Islands-n,Ladrone Islands,n
oewn-Lafayette-n,Lafayette,n
oewn-Lagos-n,Lagos,n
oewn-Lahore-n,Lahore,n
oewn-Lake_Clark_National_Park-n,Lake Clark National Park,n
oewn-Lake_Clark_National_Park_and_Preserve-n,Lake Clark National Park and Preserve,n
oewn-Lake_District-n,Lake District,n
oewn-Lakeland-n,Lakeland,n
oewn-Lanai-n,Lanai,n
oewn-Lanai_Island-n,Lanai Island,n
oewn-Lancashire-n,Lancashire,n
oewn-Lancaster-n,Lancaster,n
oewn-Lanchou-n,Lanchou,n
oewn-Lanchow-n,Lanchow,n
oewn-Land_of_Enchantment-n,Land of Enchantment,n
oewn-Land_of_Lincoln-n,Land of Lincoln,n
oewn-Land_of_Opportunity-n,Land of Opportunity,n
oewn-Lander-n,Lander,n
oewn-Languedoc-Roussillon-n,Languedoc-Roussillon,n
oewn-Lansing-n,Lansing,n
oewn-Lanzhou-n,Lanzhou,n
oewn-Lao_People-ap-s_Democratic_Republic-n,Lao People's Democratic Republic,n
oewn-Laos-n,Laos,n
oewn-Laotian_capital-n,Laotian capital,n
oewn-Lapland-n,Lapland,n
oewn-Lappland-n,Lappland,n
oewn-Laramie-n,Laramie,n
oewn-Laredo-n,Laredo,n
oewn-Las_Cruces-n,Las Cruces,n
oewn-Las_Vegas-n,Las Vegas,n
oewn-Lascar-n,Lascar,n
oewn-Lassa-n,Lassa,n
oewn-Lassen_Volcanic_National_Park-n,Lassen Volcanic National Park,n
oewn-Last_Frontier-n,Last Frontier,n
oewn-Latakia-n,Latakia,n
oewn-Lateran-n,Lateran,n
oewn-Latin_America-n,Latin America,n
oewn-Latin_Quarter-n,Latin Quarter,n
oewn-Latium-n,Latium,n
oewn-Latvia-n,Latvia,n
oewn-Laurentian_Highlands-n,Laurentian Highlands,n
oewn-Laurentian_Plateau-n,Laurentian Plateau,n
oewn-Lausanne-n,Lausanne,n
oewn-Lawrence-n,Lawrence,n
oewn-Lawton-n,Lawton,n
oewn-Lazio-n,Lazio,n
oewn-Le_Havre-n,Le Havre,n
oewn-Lebanese_Republic-n,Lebanese Republic,n
oewn-Lebanon-n,Lebanon,n
oewn-Leeds-n,Leeds,n
oewn-Leeward_Islands-n,Leeward Islands,n
oewn-Left_Bank-n,Left Bank,n
oewn-Leicester-n,Leicester,n
oewn-Leicestershire-n,Leicestershire,n
oewn-Leiden-n,Leiden,n
oewn-Leipzig-n,Leipzig,n
oewn-Lemnos-n,Lemnos,n
oewn-Leningrad-n,Leningrad,n
oewn-Lentia-n,Lentia,n
oewn-Leo-n,Leo,n
oewn-Leo_the_Lion-n,Leo the Lion,n
oewn-Leon-n,Leon,n
oewn-Leopoldville-n,Leopoldville,n
oewn-Lesbos-n,Lesbos,n
oewn-Lesotho-n,Lesotho,n
oewn-Lesser_Antilles-n,Lesser Antilles,n
oewn-Lesser_Sunda_Islands-n,Lesser Sunda Islands,n
oewn-Lesvos-n,Lesvos,n
oewn-Levant-n,Levant,n
oewn-Lewiston-n,Lewiston,n
oewn-Lexington-n,Lexington,n
oewn-Leyden-n,Leyden,n
oewn-Lhasa-n,Lhasa,n
oewn-Liberia-n,Liberia,n
oewn-Liberian_capital-n,Liberian capital,n
oewn-Liberty_Island-n,Liberty Island,n
oewn-Libra-n,Libra,n
oewn-Libra_the_Balance-n,Libra the Balance,n
oewn-Libra_the_Scales-n,Libra the Scales,n
oewn-Libreville-n,Libreville,n
oewn-Libya-n,Libya,n
oewn-Libyan_Desert-n,Libyan Desert,n
oewn-Liechtenstein-n,Liechtenstein,n
oewn-Liege-n,Liege,n
oewn-Liepaja-n,Liepaja,n
oewn-Lietuva-n,Lietuva,n
oewn-Liguria-n,Liguria,n
oewn-Lille-n,Lille,n
oewn-Lilongwe-n,Lilongwe,n
oewn-Lima-n,Lima,n
oewn-Limeira-n,Limeira,n
oewn-Limerick-n,Limerick,n
oewn-Limnos-n,Limnos,n
oewn-Limousin-n,Limousin,n
oewn-Lincoln-n,Lincoln,n
oewn-Lincolnshire-n,Lincolnshire,n
oewn-Lindesnes-n,Lindesnes,n
oewn-Line_of_Control-n,Line of Control,n
oewn-Linz-n,Linz,n
oewn-Lion-n,Lion,n
oewn-Lisboa-n,Lisboa,n
oewn-Lisbon-n,Lisbon,n
oewn-Lithuania-n,Lithuania,n
oewn-Little_Rhody-n,Little Rhody,n
oewn-Little_Rock-n,Little Rock,n
oewn-Liverpool-n,Liverpool,n
oewn-Livonia-n,Livonia,n
oewn-Ljubljana-n,Ljubljana,n
oewn-Lobito-n,Lobito,n
oewn-Lodz-n,Lodz,n
oewn-Lofoten-n,Lofoten,n
oewn-Logrono-n,Logrono,n
oewn-Lombard_Street-n,Lombard Street,n
oewn-Lombardia-n,Lombardia,n
oewn-Lombardy-n,Lombardy,n
oewn-Lome-n,Lome,n
oewn-London-n,London,n
oewn-Lone-Star_State-n,Lone-Star State,n
oewn-Long_Beach-n,Long Beach,n
oewn-Long_Island-n,Long Island,n
oewn-Lorraine-n,Lorraine,n
oewn-Los_Alamos-n,Los Alamos,n
oewn-Los_Angeles-n,Los Angeles,n
oewn-Lothian_Region-n,Lothian Region,n
oewn-Lothringen-n,Lothringen,n
oewn-Louisiana-n,Louisiana,n
oewn-Louisiana_Purchase-n,Louisiana Purchase,n
oewn-Louisville-n,Louisville,n
oewn-Low_Archipelago-n,Low Archipelago,n
